pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Seneca Nationals,35,0,60,ON-Jr.B,40,1977-78,17,25
110,Niagara Falls Flyers,26,0,64,OMJHL,65,1978-79,18,38
47,Niagara Falls Flyers,52,0,95,OMJHL,63,1979-80,19,43
0,Saginaw Gears,2,0,5,IHL,3,1980-81,20,3
61,2 Teams,58,0,119,OMJHL,63,1980-81,20,61
11,Niagara Falls Flyers,4,0,7,OMJHL,5,1980-81,20,3
50,Brantford Alexanders,54,0,112,OMJHL,58,1980-81,20,58
10,New Haven Nighthawks,14,0,28,AHL,41,1981-82,21,14
14,New Haven Nighthawks,34,0,85,AHL,69,1983-84,23,51
12,New Haven Nighthawks,24,0,46,AHL,59,1984-85,24,22
50,Binghamton Whalers,52,0,92,AHL,69,1985-86,25,40
17,Newmarket Saints,46,0,73,AHL,74,1986-87,26,27
10,Newmarket Saints,36,0,65,AHL,57,1987-88,27,29
16,Newmarket Saints,30,0,59,AHL,64,1988-89,28,29
28,HC Gardena,65,0,97,Italy-2,32,1989-90,29,32
6,Whitley Warriors,9,0,19,Britain,6,1990-91,30,10
