year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,17,0,29,1,0,OHL,12,Hamilton Steelhawks,1
1986-87,19,0,10,1,0,OHL,5,Cornwall Royals,1
1987-88,20,0,16,0,0,AHL,3,Nova Scotia Oilers,0
1989-90,22,0,29,3,0,AHL,6,Cape Breton Oilers,3
1990-91,23,0,4,0,0,AHL,3,Cape Breton Oilers,0
1992-93,25,10,24,7,0,Britain,7,Murrayfield Racers,17
1993-94,26,5,16,5,0,Britain,6,Murrayfield Racers,10
1994-95,27,8,6,6,0,Britain,6,Edinburgh Racers,14
1995-96,28,0,37,1,0,Britain,6,Cardiff Devils,1
1996-97,29,0,29,1,0,Britain,5,Cardiff Devils,1
1997-98,30,2,4,0,0,Britain,9,Sheffield Steelers,2
1999-00,32,0,8,1,0,Britain,8,London Knights,1
2000-01,33,1,8,3,0,Britain-2,6,Cardiff Devils,4
