league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,0,21,0,1,0,,EDM,[],0,0,1,1,0,0,1988-89,,0,11,0,1
NHL,3,0,22,1,0,0,,EDM,[],0.0,0,0,-1,0,0,1989-90,,0,4,0,0
