age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,SC,7.9,2,4,4,NHL,20,1,1999-00,2,38,3,310,0,0,,NJD,7
27,,6.5,4,3,2,NHL,0,0,2000-01,0,62,4,381,0,6,,NJD,7
28,,0.0,0,0,-1,NHL,6,0,2001-02,0,16,0,105,0,0,,NJD,0
29,SC,7.8,3,10,10,NHL,0,1,2002-03,1,0,6,471,2,2,,NJD,16
30,,0.0,0,0,0,NHL,5,0,2003-04,0,13,0,74,0,0,,NJD,0
32,,14.8,2,1,2,NHL,9,0,2005-06,0,27,4,170,0,8,,NJD,5
33,,4.2,1,1,-6,NHL,11,0,2006-07,0,24,1,234,0,2,,NJD,2
34,,14.3,2,1,-5,NHL,5,0,2007-08,1,14,2,106,0,2,18,NJD,3
35,,0.0,0,1,-3,NHL,7,0,2008-09,0,18,0,129,0,4,29,NJD,1
36,SC,4.2,1,1,-2,NHL,22,0,2009-10,0,24,1,255,0,2,38,CHI,2
38,,0.0,0,0,-3,NHL,7,0,2011-12,0,5,0,96,0,0,7,FLA,0
