pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Windsor Spitfires,0,0,0,OHA-Jr.,3,1949-50,17,0
10,Detroit Hettche,8,0,22,IHL,33,1949-50,17,14
27,Windsor Spitfires,4,0,9,OHA-Jr.,31,1950-51,18,5
86,Windsor Spitfires,12,0,19,OHA-Jr.,55,1951-52,19,7
92,Windsor Spitfires,7,0,12,OHA-Jr.,56,1952-53,20,5
0,Washington Lions,2,0,2,EAHL,4,1952-53,20,0
2,Edmonton Flyers,1,0,1,WHL,8,1952-53,20,0
24,Sherbrooke Saints,3,0,4,QHL,19,1953-54,21,1
39,Edmonton Flyers,9,0,12,WHL,41,1954-55,22,3
55,Quebec Aces,5,0,9,QHL,20,1954-55,22,4
109,Edmonton Flyers,14,0,19,WHL,70,1955-56,23,5
24,Edmonton Flyers,3,0,5,WHL,24,1956-57,24,2
97,Rochester Americans,21,0,27,AHL,63,1962-63,30,6
62,Rochester Americans,19,0,22,AHL,60,1963-64,31,3
88,Rochester Americans,16,0,17,AHL,71,1964-65,32,1
86,Rochester Americans,11,0,13,AHL,59,1965-66,33,2
48,Rochester Americans,19,0,22,AHL,71,1966-67,34,3
