assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1996-97,14,3,0,Halifax Mooseheads,17,4,1,QMJHL
9,1997-98,19,11,2,Val-d\'Or Foreurs,18,33,7,QMJHL
1,1997-98,3,1,0,Val-d\'Or Foreurs,18,2,0,M-Cup
6,1998-99,6,8,2,Val-d\'Or Foreurs,19,4,-1,QMJHL
7,1999-00,10,13,6,Halifax Mooseheads,20,12,-7,QMJHL
2,2001-02,9,3,1,Hartford Wolf Pack,22,4,0,AHL
0,2002-03,1,0,0,Hartford Wolf Pack,23,0,0,AHL
5,2003-04,16,7,2,Hartford Wolf Pack,24,6,3,AHL
