pim,team,assists,plus_minus,points,league,games_played,year,age,goals
36,The Hill School,33,0,61,High-PA,23,1996-97,18,28
23,Harvard Crimson,14,0,30,ECAC,33,1997-98,19,16
16,Harvard Crimson,10,0,15,ECAC,28,1998-99,20,5
18,Harvard Crimson,14,0,24,ECAC,30,1999-00,21,10
24,Harvard Crimson,16,0,30,ECAC,32,2000-01,22,14
9,Grand Rapids Griffins,16,11,37,AHL,70,2001-02,23,21
20,Binghamton Senators,18,-1,24,AHL,51,2002-03,24,6
18,2 Teams,9,-5,24,AHL,74,2003-04,25,15
18,Houston Aeros,7,-6,18,AHL,61,2003-04,25,11
0,Hershey Bears,2,1,6,AHL,13,2003-04,25,4
17,Hershey Bears,5,-23,14,AHL,58,2004-05,26,9
27,Reading Royals,26,4,43,ECHL,46,2005-06,27,17
6,2 Teams,2,1,3,AHL,13,2005-06,27,1
0,Milwaukee Admirals,0,1,1,AHL,5,2005-06,27,1
6,Hershey Bears,2,0,2,AHL,8,2005-06,27,0
28,Reading Royals,28,0,47,ECHL,58,2006-07,28,19
2,Reading Royals,1,0,1,ECHL,4,2007-08,29,0
0,Reading Royals,0,-1,0,ECHL,2,2008-09,30,0
