league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,66,1,20,121,37,1,,PIT,[],14.9,14,19,3,18,0,1976-77,,4,43,0,18
NHL,78,1,21,179,61,5,,PIT,[],10.1,16,43,-16,18,0,1977-78,,2,80,2,36
NHL,0,5,22,198,65,1,,PIT,[],17.7,27,30,6,35,0,1978-79,,8,52,0,29
NHL,51,2,23,103,51,7,,PIT,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-8'}]",18.4,14,32,4,19,0,1979-80,,5,46,0,25
NHL,62,2,24,144,50,2,,PIT,[],14.6,16,29,-14,21,0,1980-81,,5,68,0,27
NHL,78,2,25,120,39,5,,PIT,[],12.5,12,24,-24,15,0,1981-82,,3,125,0,19
NHL,0,0,26,158,61,13,,PIT,[],10.8,14,44,-29,17,0,1982-83,,3,82,1,30
NHL,78,2,27,124,54,9,,HAR,[],13.7,14,37,-10,17,0,1983-84,,3,56,0,28
NHL,76,4,28,131,61,10,,HAR,[],16.8,16,39,-16,22,0,1984-85,,6,67,0,29
NHL,49,0,29,61,21,2,,TOT,[],14.8,8,12,-8,9,0,1985-86,,1,42,0,10
NHL,22,0,29,35,13,2,,HAR,[],17.1,5,7,-5,6,0,1985-86,,1,24,0,5
NHL,27,0,29,26,8,0,,QUE,[],11.5,3,5,-3,3,0,1985-86,,0,18,0,5
NHL,6,0,30,6,1,0,,QUE,[],0.0,0,1,0,0,0,1986-87,,0,0,0,1
