year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1925-26,15,1,2,1,0,MCJHL,5,Montreal Victorias,2
1928-29,18,10,24,4,0,MRTHL,15,Montreal Bell Telephone,14
1929-30,19,6,18,0,0,MRTHL,10,Montreal Bell Telephone,6
1931-32,21,22,51,18,0,IHL,48,Windsor Bulldogs,40
1932-33,22,6,23,8,0,IHL,17,Windsor Bulldogs,14
1933-34,23,0,2,0,0,IHL,5,Detroit Olympics,0
1934-35,24,6,38,2,0,IHL,12,2 Teams,8
1934-35,24,1,0,1,0,IHL,1,Buffalo Bisons,2
1934-35,24,5,38,1,0,IHL,11,Detroit Olympics,6
1935-36,25,21,56,19,0,IHL,47,2 Teams,40
1935-36,25,12,30,11,0,IHL,28,Pittsburgh Shamrocks,23
1935-36,25,9,26,8,0,IHL,19,Cleveland Falcons,17
1936-37,26,11,49,17,0,IAHL,39,Cleveland Barons,28
1937-38,27,4,12,9,0,IAHL,46,Cleveland Barons,13
1938-39,28,4,14,13,0,IAHL,52,3 Teams,17
1938-39,28,0,0,0,0,IAHL,1,Providence Reds,0
1938-39,28,0,0,4,0,IAHL,9,Cleveland Barons,4
1938-39,28,4,14,9,0,IAHL,42,Hershey Bears,13
1939-40,29,13,14,28,0,IAHL,54,New Haven Eagles,41
1940-41,30,18,22,17,0,AHL,51,New Haven Eagles,35
1941-42,31,9,19,20,0,AHL,56,New Haven Eagles,29
1943-44,33,5,6,5,0,MCHL,10,Montreal Noordyn,10
