pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,V\xc3\xa4rmland 2,2,-1,4,TV-Pucken,8,2011-12,15,2
0,F\xc3\xa4rjestad BK U16,1,1,2,U16 SM,6,2011-12,15,1
2,F\xc3\xa4rjestad BK U16,7,13,16,U16 SM,8,2012-13,16,9
4,F\xc3\xa4rjestad BK J18,1,1,2,J18 Elit,8,2012-13,16,1
6,F\xc3\xa4rjestad BK J18,5,9,5,J18 Allsvens,18,2012-13,16,0
2,V\xc3\xa4rmland,3,6,8,TV-Pucken,8,2012-13,16,5
0,Sweden U16 (all),1,1,1,Internationa,3,2012-13,16,0
2,Sweden U17 (all),3,2,5,Internationa,11,2013-14,17,2
0,Sweden U17,0,0,1,WHC-17,5,2013-14,17,1
0,F\xc3\xa4rjestad BK J20,0,0,0,U20 Super Ch,1,2013-14,17,0
4,F\xc3\xa4rjestad BK J20,2,1,4,SuperElit,13,2013-14,17,2
8,F\xc3\xa4rjestad BK J18,9,21,25,J18 Elit,19,2013-14,17,16
14,F\xc3\xa4rjestad BK J18,9,5,15,J18 Allsvens,14,2013-14,17,6
10,Sweden U18 (all),7,-2,22,Internationa,19,2014-15,18,15
2,Sweden U18,1,-4,6,WJC-18,5,2014-15,18,5
0,Sweden U18,1,2,4,Hlinka Memor,5,2014-15,18,3
20,F\xc3\xa4rjestad BK J20,11,13,32,SuperElit,25,2014-15,18,21
4,F\xc3\xa4rjestad BK,2,0,6,SHL,34,2014-15,18,4
0,F\xc3\xa4rjestad BK,0,0,0,Champions HL,1,2014-15,18,0
18,F\xc3\xa4rjestad BK,6,7,15,SHL,41,2015-16,19,9
2,F\xc3\xa4rjestad BK,0,-3,0,Champions HL,6,2015-16,19,0
8,Sweden U20 (all),7,4,12,Internationa,16,2015-16,19,5
2,Sweden U20,1,2,2,WJC-20,6,2015-16,19,1
0,Sweden (all),0,0,2,Internationa,4,2015-16,19,2
22,2 Teams,8,9,19,Internationa,16,2016-17,20,11
2,Sweden,2,1,3,EHT,3,2016-17,20,1
0,Iowa Wild,0,-1,1,AHL,1,2016-17,20,1
12,F\xc3\xa4rjestad BK ,8,4,16,SHL,26,2016-17,20,8
2,F\xc3\xa4rjestad BK,0,-1,0,Champions HL,2,2016-17,20,0
20,Sweden U20 (all),6,8,16,Internationa,13,2016-17,20,10
4,Sweden U20,3,8,9,WJC-20,7,2016-17,20,6
2,Sweden (all),2,1,3,Internationa,3,2016-17,20,1
