year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1922-23,27,1,8,0,0,OHA-Sr.,2,Hamilton Tigers,1
1923-24,28,1,0,0,0,OHA-Sr.,2,Hamilton Tigers,1
1926-27,31,0,2,0,0,Can-Am,3,New Haven Eagles,0
