year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,16,3,0,9,0,ON-Jr.A,16,Whitby Lawmen,12
1985-86,17,0,0,0,0,Fin-Jr.,2,Tappara Tampere Jr.,0
1985-86,17,2,6,4,0,Finland,31,Tappara Tampere,6
1985-86,17,3,8,2,0,EJC-A,5,Finland,5
1986-87,18,9,16,9,0,Finland,44,Tappara Tampere,18
1986-87,18,5,4,0,0,WEC-A,10,Finland,5
1987-88,19,1,2,0,0,Can-Cup,4,Finland,1
1987-88,19,10,29,10,0,Finland,40,Tappara Tampere,20
1987-88,19,5,4,2,0,WJC-A,7,Finland,7
1987-88,19,1,0,4,0,Olympics,6,Finland,5
1990-91,22,1,10,3,0,WEC-A,10,Finland,4
1991-92,23,1,2,1,0,Can-Cup,6,Finland,2
1994-95,26,3,4,8,0,Finland,12,TuTo Turku,11
1995-96,27,0,2,1,0,WC-A,1,Finland,1
1996-97,28,0,0,0,0,W-Cup,2,Finland,0
1996-97,28,2,6,2,0,WC-A,5,Finland,4
1997-98,29,1,2,1,0,Olympics,6,Finland,2
2001-02,33,0,0,1,1,Olympics,4,Finland,1
2004-05,36,0,0,2,0,W-Cup,6,Finland,2
2005-06,37,1,2,2,2,Olympics,8,Finland,3
