shorthanded_goals,average_ice_time,positions,shotsPercentage,even_strength_assists,shots,even_strength_goals,shorthanded_assists,age,game_winning_goals,goals,assists,name,overall_point_share,defensive_point_share,points,power_play_goals,pim,total_ice_time,games_played,plus_minus,offensive_point_share,power_play_assists,link
0,,C/D,,0,0,0,0,24,0,14,16,Ebbie Goodfellow,4.5,1.2,30,0,56,,48,0,3.3,0,/players/g/goodfeb01.html
0,,RW,,0,0,0,0,30,0,10,14,Frank Carson,3.6,0.8,24,0,31,,31,0,2.9,0,/players/c/carsofr01.html
0,,RW,,0,0,0,0,26,0,12,8,Larry Aurie,2.9,1.2,20,0,18,,48,0,1.7,0,/players/a/auriela01.html
0,,LW,,0,0,0,0,25,0,5,14,Herbie Lewis,1.8,1.2,19,0,21,,48,0,0.6,0,/players/l/lewishe01.html
0,,LW,,0,0,0,0,24,0,13,3,Hec Kilrea,2.5,1.2,16,0,28,,47,0,1.3,0,/players/k/kilrehe01.html
0,,D,,0,0,0,0,29,0,6,8,Alex Smith,6.3,4.7,14,0,47,,48,0,1.6,0,/players/s/smithal02.html
0,,LW/D,,0,0,0,0,27,0,5,9,Hap Emms,2.0,0.5,14,0,27,,20,0,1.5,0,/players/e/emmsha01.html
0,,LW,,0,0,0,0,26,0,8,5,John Sorrell,1.4,1.2,13,0,22,,48,0,0.2,0,/players/s/sorrejo01.html
0,,D,,0,0,0,0,23,0,10,2,Doug Young,6.5,4.6,12,0,45,,47,0,1.9,0,/players/y/youngdo01.html
0,,LW,,0,0,0,0,28,0,4,6,Danny Cox,0.5,1.2,10,0,23,,47,0,-0.7,0,/players/c/coxda01.html
0,,RW,,0,0,0,0,32,0,3,5,Carson Cooper,0.1,1.2,8,0,11,,48,0,-1.1,0,/players/c/coopeca01.html
0,,LW/D,,0,0,0,0,35,0,3,3,Reg Noble,-0.2,1.2,6,0,72,,48,0,-1.4,0,/players/n/noblere01.html
0,,RW,,0,0,0,0,34,0,1,1,Art Gagne,0.0,0.3,2,0,0,,13,0,-0.3,0,/players/g/gagnear01.html
0,,D,,0,0,0,0,25,0,0,1,Bert McInenly,1.4,1.7,1,0,16,,17,0,-0.3,0,/players/m/mcinebe01.html
0,,G,,0,0,0,0,29,0,0,0,Alec Connell,9.6,0.0,0,0,0,,48,0,0.0,0,/players/c/conneal01.html
0,,RW,,0,0,0,0,25,0,0,0,Tommy Filmore,-0.3,0.2,0,0,2,,9,0,-0.5,0,/players/f/filmoto01.html
