assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
23,0,25,23,,8.2,0.8,0,,0,C/D,9.0,0,DTF,/players/g/goodfeb01.html,0,32,0,0,Ebbie Goodfellow,,1931,48,0,44,0
14,0,14,31,,3.7,0.8,0,,0,RW,4.4,0,DTF,/players/c/coopeca01.html,0,10,0,0,Carson Cooper,,1931,28,0,44,0
6,0,15,24,,2.8,0.8,0,,0,LW,3.6,0,DTF,/players/l/lewishe01.html,0,38,0,0,Herbie Lewis,,1931,21,0,43,0
6,0,12,25,,2.1,0.7,0,,0,RW,2.8,0,DTF,/players/a/auriela01.html,0,23,0,0,Larry Aurie,,1931,18,0,41,0
10,0,8,33,,1.3,0.8,0,,0,LW,2.1,0,DTF,/players/h/hayge01.html,0,24,0,0,George Hay,,1931,18,0,44,0
7,0,9,25,,1.5,0.7,0,,0,LW,2.2,0,DTF,/players/s/sorrejo01.html,0,10,0,0,John Sorrell,,1931,16,0,39,0
2,0,6,24,,-0.2,0.7,0,,0,RW,0.5,0,DTF,/players/f/filmoto01.html,0,10,0,0,Tommy Filmore,,1931,8,0,39,0
5,0,3,24,,0.7,3.1,0,,0,D,3.8,0,DTF,/players/m/mcinebe01.html,0,48,0,0,Bert McInenly,,1931,8,0,44,0
5,0,2,34,,-1.2,0.8,0,,0,LW/D,-0.4,0,DTF,/players/n/noblere01.html,0,42,0,0,Reg Noble,,1931,7,0,44,0
4,0,1,22,,0.0,3.1,0,,0,D,3.1,0,DTF,/players/e/evansst01.html,0,14,0,0,Stewart Evans,,1931,5,0,43,0
1,0,2,22,,-1.8,0.8,0,,0,W,-1.0,0,DTF,/players/m/mccabst01.html,0,22,0,0,Stan McCabe,,1931,3,0,44,0
2,0,1,35,,-0.8,0.4,0,,0,C,-0.3,0,DTF,/players/f/fredrfr01.html,0,6,0,0,Frank Fredrickson,,1931,3,0,24,0
0,0,2,30,,0.1,1.6,0,,0,D,1.7,0,DTF,/players/h/hickshe01.html,0,10,0,0,Henry Hicks,,1931,2,0,22,0
1,0,1,20,,0.0,0.1,0,,0,C,0.1,0,DTF,/players/n/newmajo01.html,0,0,0,0,John Newman,,1931,2,0,8,0
0,0,1,25,,-0.3,0.2,0,,0,F,-0.1,0,DTF,/players/c/creigji01.html,0,2,0,0,Jimmy Creighton,,1931,1,0,11,0
0,0,1,24,,-0.4,0.2,0,,0,RW,-0.2,0,DTF,/players/g/goldsle01.html,0,2,0,0,Leroy Goldsworthy,,1931,1,0,12,0
1,0,0,22,,-0.7,3.0,0,,0,D,2.3,0,DTF,/players/r/rockbha01.html,0,118,0,0,Harvey Rockburn,,1931,1,0,42,0
0,0,0,33,,0.0,0.0,0,,0,G,7.5,0,DTF,/players/d/dolsodo01.html,0,0,0,0,Dolly Dolson,,1931,0,0,44,0
0,0,0,25,,0.0,0.1,0,,0,D,0.1,0,DTF,/players/s/steelfr01.html,0,0,0,0,Frank Steele,,1931,0,0,1,0
