year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,3,67,8,0,AMHL,35,Edmonton Legion,11
1992-93,17,8,135,20,0,AMHL,33,Edmonton Pats,28
1993-94,18,6,118,8,0,WHL,61,Kamloops Blazers,14
1994-95,19,3,183,11,0,WHL,72,Kamloops Blazers,14
1995-96,20,2,119,7,0,AHL,60,Worcester IceCats,9
1996-97,21,1,198,9,0,AHL,80,Kentucky Thoroughblades,10
1997-98,22,3,87,1,-12,AHL,39,Kentucky Thoroughblades,4
2004-05,29,1,8,2,0,Hungary,6,Ferencvaros TC Budapest,3
2006-07,31,2,28,3,0,Swiss,34,HC Lugano,5
2011-12,36,3,20,6,0,Sweden-2,29,Sodertalje SK,9
