assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
52,2,35,26,,5.3,0.9,21,,17,LW,6.2,35,HAR,/players/j/johnsma02.html,0,27,13,-14,Mark Johnson,19.0,1984,87,1,79,184
60,5,23,20,,4.5,0.9,18,,31,C,5.4,29,HAR,/players/f/francro01.html,0,45,5,-10,Ron Francis,11.4,1984,83,0,72,202
32,3,40,19,,4.8,0.9,22,,8,LW,5.7,24,HAR,/players/t/turgesy01.html,0,55,18,-11,Sylvain Turgeon,16.9,1984,72,0,76,237
42,5,27,24,,3.5,0.8,22,,10,RW,4.3,30,HAR,/players/n/neufera01.html,2,97,5,-18,Ray Neufeld,16.6,1984,69,0,80,163
25,3,36,24,,3.6,1.3,31,,8,RW,4.8,17,HAR,/players/c/crawfbo01.html,0,32,5,-1,Bob Crawford,20.1,1984,61,0,80,179
37,2,17,27,,1.9,1.0,14,,9,C,2.8,28,HAR,/players/m/malongr01.html,0,56,3,-10,Greg Malone,13.7,1984,54,0,78,124
38,0,15,25,,3.1,3.2,3,,25,D,6.3,13,HAR,/players/s/siltari01.html,0,34,12,-21,Risto Siltanen,9.2,1984,53,0,75,163
14,2,23,30,,2.0,0.5,16,,3,RW,2.6,11,HAR,/players/s/stougbl01.html,0,4,7,-13,Blaine Stoughton,22.3,1984,37,0,54,103
23,0,6,29,,-0.5,0.7,5,,13,C,0.2,10,HAR,/players/z/zukemi01.html,0,36,1,-18,Mike Zuke,7.1,1984,29,0,75,84
16,2,12,26,,1.5,0.4,6,,6,RW,1.9,10,HAR,/players/c/currito01.html,0,4,6,-3,Tony Currie,22.2,1984,28,0,32,54
20,0,5,26,,0.8,2.6,5,,9,D,3.3,11,HAR,/players/d/dunnri01.html,0,30,0,-20,Richie Dunn,6.1,1984,25,0,63,82
15,0,7,26,,0.4,0.2,5,,3,LW,0.7,12,HAR,/players/d/duponno01.html,0,12,2,-16,Norm Dupont,8.2,1984,22,0,40,85
13,2,7,22,,-0.7,0.8,7,,0,LW,0.1,13,HAR,/players/r/roberto01.html,0,198,0,-9,Torrie Robertson,11.5,1984,20,0,66,61
13,0,6,24,,-0.9,0.8,6,,1,RW,-0.1,12,HAR,/players/s/sullido01.html,0,20,0,-11,Doug Sulliman,4.6,1984,19,0,67,130
13,0,5,25,,0.1,4.0,2,,2,D,4.1,11,HAR,/players/k/kotsoch01.html,0,118,3,-2,Chris Kotsopoulos,5.2,1984,18,0,72,96
16,0,0,21,,-0.3,0.6,0,,3,LW,0.4,13,HAR,/players/b/bourbda01.html,0,0,0,3,Dan Bourbonnais,0.0,1984,16,0,35,42
8,0,5,25,,-0.4,4.0,3,,0,D,3.6,8,HAR,/players/q/quennjo01.html,0,95,0,-11,Joel Quenneville,7.5,1984,13,2,80,67
11,0,0,29,,-0.7,4.0,0,,0,D,3.3,11,HAR,/players/h/howema01.html,0,34,0,1,Marty Howe,0.0,1984,11,0,69,58
3,0,6,26,,0.4,0.4,5,,0,RW,0.8,2,HAR,/players/p/piercra01.html,1,9,0,5,Randy Pierce,24.0,1984,9,1,17,25
9,0,0,24,,-0.6,2.5,0,,0,D,1.9,8,HAR,/players/h/hospoed01.html,1,163,0,-17,Ed Hospodar,0.0,1984,9,0,59,55
5,1,3,26,,-0.1,0.3,3,,0,C,0.2,5,HAR,/players/s/stoyast01.html,0,11,0,-1,Steve Stoyanovich,5.0,1984,8,0,23,60
2,0,4,22,,0.0,0.2,3,,0,C,0.3,1,HAR,/players/t/tippeda01.html,1,2,0,-1,Dave Tippett,16.0,1984,6,1,17,25
4,0,1,26,,-1.8,0.6,1,,0,RW,-1.2,4,HAR,/players/c/crombmi01.html,0,25,0,-13,Mike Crombeen,2.2,1984,5,0,56,46
2,1,2,28,,0.1,0.5,2,,0,D,0.6,2,HAR,/players/b/brownja01.html,0,10,0,-5,Jack Brownschidle,11.8,1984,4,0,13,17
4,0,0,22,,-0.1,0.7,0,,1,D,0.6,3,HAR,/players/f/fuscoma01.html,0,2,0,-6,Mark Fusco,0.0,1984,4,0,17,17
3,0,0,19,,0.0,0.0,0,,1,LW,-0.1,2,HAR,/players/l/lawlepa01.html,0,0,0,-5,Paul Lawless,0.0,1984,3,0,6,7
3,0,0,26,,0.0,0.0,0,,0,G,10.4,0,HAR,/players/m/millegr01.html,0,10,0,0,Greg Millen,,1984,3,0,60,0
0,0,2,19,,0.1,0.7,2,,0,D,0.8,0,HAR,/players/p/paterma01.html,0,4,0,4,Mark Paterson,20.0,1984,2,0,9,10
1,0,1,24,,-0.1,0.1,1,,0,C,0.0,1,HAR,/players/y/yatesro01.html,0,4,0,0,Ross Yates,16.7,1984,2,0,7,6
1,0,0,20,,0.0,0.1,0,,0,C,0.0,1,HAR,/players/m/macdepa01.html,0,0,0,1,Paul MacDermid,0.0,1984,1,0,3,2
0,0,0,27,,-0.2,0.6,0,,0,D,0.3,0,HAR,/players/b/bailere01.html,0,25,0,-2,Reid Bailey,0.0,1984,0,0,12,8
0,0,0,28,,-0.1,0.2,0,,0,D,0.2,0,HAR,/players/h/hessbo01.html,0,0,0,1,Bob Hess,0.0,1984,0,0,3,3
0,0,0,25,,-0.1,0.1,0,,0,D,0.0,0,HAR,/players/m/mcdonge01.html,0,4,0,-3,Gerry McDonald,0.0,1984,0,0,5,7
0,0,0,28,,0.0,0.0,0,,0,G,2.7,0,HAR,/players/s/stanied01.html,0,2,0,0,Ed Staniowski,,1984,0,0,18,0
0,0,0,31,,0.0,0.0,0,,0,G,0.2,0,HAR,/players/v/veisomi01.html,0,0,0,0,Mike Veisor,,1984,0,0,4,0
