year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,16,2,4,0,0,OHL Cup,4,Mississauga Reps Min Midget AAA,2
2008-09,16,13,88,25,0,GTMMHL,20,Mississauga Reps Min Midget AAA,38
2009-10,17,6,30,6,2,OHL,46,Kitchener Rangers,12
2009-10,17,1,2,1,0,WHC-17,6,Canada Ontario U17,2
2010-11,18,6,107,13,-7,OHL,68,Kitchener Rangers,19
2011-12,19,11,137,31,21,OHL,67,Kitchener Rangers,42
2012-13,20,15,119,17,-3,OHL,67,Kitchener Rangers,32
2013-14,21,3,34,3,-5,OHL,12,Kitchener Rangers,6
2013-14,21,24,56,15,20,OHL,43,North Bay Battalion,39
2014-15,22,8,97,8,-2,AHL,67,Albany Devils,16
2015-16,23,6,109,12,2,AHL,73,Albany Devils,18
2016-17,24,6,90,4,-12,AHL,72,Albany Devils,10
