year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,17,0,8,2,0,OHL,8,Belleville Bulls,2
1998-99,18,0,29,4,0,OHL,18,Belleville Bulls,4
1998-99,18,0,8,1,0,M-Cup,4,Belleville Bulls,1
1999-00,19,0,10,3,0,OHL,6,Belleville Bulls,3
2001-02,21,0,48,1,0,AHL,20,Bridgeport Sound Tigers,1
2002-03,22,0,0,0,1,AHL,3,San Antonio Rampage,0
2004-05,24,1,38,2,0,Slovakia,12,Dukla Trencin,3
2008-09,28,0,6,1,0,KHL,3,Barys Astana,1
2009-10,29,1,4,2,0,Finland,3,Blues Espoo,3
2010-11,30,0,16,1,0,CzRep,9,HC Eaton Pardubice,1
2012-13,32,1,25,1,0,KHL,8,Avtomobilist Yekaterinburg,2
