giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
13,NHL,17,0,24,0,72,38,5,12,0,351,NJD,7,0,[],7.9,2,2,-2,3,0,0,2010-11,22,20:40,1,2,0,2
8,NHL,30,0,25,0,63,33,7,18,1,496,NJD,6,0,[],3.0,1,6,6,1,0,0,2011-12,36,16:32,0,4,0,5
0,NHL,2,0,26,0,2,0,0,5,0,33,TBL,0,0,[],0,0,0,-1,0,0,0,2012-13,3,16:39,0,0,0,0
9,NHL,7,0,27,0,13,6,0,5,0,94,TBL,2,0,[],0.0,0,0,0,0,0,0,2013-14,6,13:24,0,0,0,0
2,NHL,3,0,29,0,5,2,0,1,0,42,TBL,0,0,[],0.0,0,0,0,0,0,0,2015-16,3,13:56,0,0,0,0
