year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,18,14,44,30,0,NAHL,52,Texarkana Bandits,44
2005-06,19,1,16,10,0,H-East,36,Providence College,11
2006-07,20,5,6,2,0,H-East,35,Providence College,7
2007-08,21,9,12,18,0,H-East,36,Providence College,27
2008-09,22,5,16,15,0,H-East,34,Providence College,20
2008-09,22,2,4,3,2,AHL,11,Binghamton Senators,5
2009-10,23,10,45,40,-4,AHL,75,Lowell Devils,50
2011-12,25,6,12,10,4,AHL,33,Albany Devils,16
2012-13,26,4,21,20,10,AHL,55,Syracuse Crunch,24
2013-14,27,6,20,12,-5,AHL,41,Syracuse Crunch,18
2013-14,27,3,2,5,2,AHL,17,Springfield Falcons,8
2014-15,28,11,24,27,-7,AHL,76,Worcester Sharks,38
