year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,18,7,6,6,0,OHL,17,Plymouth Whalers,13
2000-01,19,8,13,13,0,OHL,16,Plymouth Whalers,21
2001-02,20,1,2,1,0,AHL,5,Lowell Lock Monsters,2
2004-05,23,4,13,4,1,AHL,17,Providence Bruins,8
2005-06,24,0,2,1,0,Swiss,2,HC Fribourg-Gotteron,1
2007-08,26,2,2,2,0,CzRep,8,HC Mountfield Ceske Budejovice,4
2009-10,28,7,27,11,0,CzRep,16,HC Slavia Praha,18
2010-11,29,0,4,1,0,CzRep,9,HC Eaton Pardubice,1
2011-12,30,1,2,2,0,CzRep,5,HC Ocelari Trinec,3
2012-13,31,1,2,4,0,Germany,9,Krefeld Pinguine,5
