year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,16,1,4,2,0,ON-Jr.B,3,Strathroy Blades,3
1983-84,17,1,4,2,0,OHL,3,Cornwall Royals,3
1984-85,18,2,23,4,0,OHL,9,Cornwall Royals,6
1985-86,19,2,2,3,0,OHL,6,Cornwall Royals,5
1987-88,21,5,10,6,0,IHL,10,Saginaw Hawks,11
1988-89,22,1,4,3,0,IHL,6,Saginaw Hawks,4
1989-90,23,9,38,10,0,IHL,13,Indianapolis Ice,19
1990-91,24,1,0,4,0,IHL,7,Indianapolis Ice,5
2001-02,35,0,4,0,0,Finland,3,Blues Espoo,0
2002-03,36,1,10,2,0,Finland,7,Blues Espoo,3
2003-04,37,1,2,1,0,Finland,3,Tappara Tampere,2
