average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
14:08,0,27,1,1,0,NHL,20,9,0,35,4,75,0,11,0,2,0,4,0,2005-06,SJS,14,0,13,0,18.7,551,39,[]
13:35,0,31,4,0,0,NHL,21,8,0,29,5,104,0,9,0,6,0,8,0,2006-07,SJS,15,0,16,0,14.4,842,62,[]
13:20,207,32,0,0,34,NHL,22,11,6,64,-1,131,40.0,12,9,4,0,5,17,2007-08,TOT,16,156,16,25,12.2,1014,76,[]
13:07,160,23,0,0,22,NHL,22,5,5,62,-2,96,50.0,9,5,4,0,5,12,2007-08,SJS,13,127,10,21,13.5,774,59,[]
14:06,47,9,0,0,12,NHL,22,6,1,2,1,35,20.0,3,4,0,0,0,5,2007-08,BUF,3,29,6,4,8.6,240,17,[]
13:50,200,32,4,0,41,NHL,23,12,5,27,4,137,23.8,13,16,2,0,5,30,2008-09,VAN,15,145,17,12,10.9,1121,81,[]
14:10,155,22,0,0,32,NHL,24,10,7,21,0,95,20.6,8,27,3,0,1,16,2009-10,VAN,11,105,11,9,11.6,836,59,[]
13:02,162,15,0,0,35,NHL,25,10,4,21,-14,97,23.5,2,13,3,0,0,22,2010-11,FLA,5,112,10,14,5.2,886,68,[]
11:58,37,6,0,0,13,NHL,26,5,3,16,6,23,20.0,1,12,0,0,0,10,2011-12,NJD,1,61,5,3,4.3,383,32,[]
13:46,127,15,1,0,15,NHL,27,5,5,17,-7,88,50.0,6,5,2,0,2,11,2012-13,NJD,8,64,7,13,9.1,647,47,[]
12:27,161,12,1,0,23,NHL,28,8,6,33,-15,104,33.3,3,12,0,0,1,22,2013-14,NJD,3,118,9,13,2.9,971,78,[]
12:56,161,32,2,0,48,NHL,29,12,1,28,2,107,50.0,12,1,4,0,4,17,2014-15,NJD,16,126,16,14,15.0,867,67,[]
11:14,43,6,0,0,13,NHL,30,5,0,9,3,27,0,1,0,0,0,0,6,2015-16,NYI,1,42,5,7,3.7,269,24,[]
