game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,18.8,2,16,3,25,,20,7,1987-88,10,0,3,0,NJD,,14,,NHL
0,4.8,3,21,0,27,,6,5,1989-90,6,0,1,1,NJD,,6,,NHL
0,4.8,1,21,1,28,,7,2,1990-91,3,0,1,0,NJD,,12,,NHL
0,0.0,-2,23,0,29,,7,4,1991-92,4,0,0,0,NJD,,2,,NHL
0,5.3,-2,19,0,30,,5,3,1992-93,4,1,1,0,NJD,,4,,NHL
0,9.1,4,33,2,31,,20,5,1993-94,8,0,3,1,NJD,,12,,NHL
0,5.3,13,19,1,32,,17,6,1994-95,7,0,1,0,NJD,SC,8,,NHL
0,0.0,1,23,0,33,,11,7,1995-96,7,0,0,0,NYR,,4,,NHL
0,0.0,-3,26,0,34,,15,1,1996-97,1,0,0,0,NYR,,2,,NHL
