giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
19,NHL,33,0,23,0,30,10,7,65,0,442,MTL,10,0,[],10.0,1,6,7,1,0,0,2007-08,50,13:24,0,45,0,6
27,NHL,37,0,24,0,43,14,5,77,0,559,MTL,11,0,[],0.0,0,5,-7,0,0,0,2008-09,41,15:06,0,58,0,5
22,NHL,55,1,25,0,74,27,4,119,0,839,MTL,7,0,[],3.7,1,3,-3,1,0,0,2009-10,111,15:16,0,74,1,2
25,NHL,67,0,26,0,125,45,10,179,0,1351,TOT,21,0,[],0.0,0,10,-7,0,0,0,2010-11,131,20:09,0,75,0,10
0,NHL,3,0,26,0,5,3,0,11,0,45,MTL,0,0,[],0.0,0,0,0,0,0,0,2010-11,5,14:55,0,4,0,0
25,NHL,64,0,26,0,120,42,10,168,0,1306,COL,21,0,[],0.0,0,10,-7,0,0,0,2010-11,126,20:24,0,71,0,10
24,NHL,74,0,27,0,110,42,7,180,0,1395,COL,13,0,[],2.4,1,6,-5,1,0,0,2011-12,141,18:51,0,57,0,6
20,NHL,42,0,28,0,72,26,6,104,0,778,TOT,10,0,[],7.7,2,4,-4,2,0,0,2012-13,69,18:32,0,60,0,4
15,NHL,34,0,28,0,64,21,4,76,0,641,COL,10,0,[],4.8,1,3,-8,1,0,0,2012-13,49,18:51,0,54,0,3
5,NHL,8,0,28,0,8,5,2,28,0,137,TOR,0,0,[],20.0,1,1,4,1,0,0,2012-13,20,17:11,0,6,0,1
