average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:09,0,34,2,0,0,NHL,20,12,0,41,-4,128,0,14,0,2,0,6,0,1999-00,BUF,16,0,18,0,12.5,854,65,"[{'link': '/awards/voting-2000.html#calder', 'name': 'Calder-18'}]"
14:32,0,36,5,0,0,NHL,21,15,0,40,1,190,0,11,0,3,0,7,0,2000-01,BUF,14,0,22,0,7.4,1134,78,[]
15:22,0,40,0,1,0,NHL,22,14,0,69,-9,234,0,17,0,3,0,5,0,2001-02,BUF,21,0,19,0,9.0,1245,81,[]
13:24,0,11,2,0,0,NHL,23,6,0,21,-12,77,0,3,0,2,0,0,0,2002-03,BUF,5,0,6,0,6.5,469,35,[]
13:46,0,31,4,0,0,NHL,24,11,0,57,-4,148,0,14,0,3,0,3,0,2003-04,BUF,17,0,14,0,11.5,1004,73,[]
16:20,0,73,3,0,0,NHL,26,31,0,84,6,241,0,11,0,11,0,20,0,2005-06,BUF,22,0,51,0,9.1,1258,77,[]
17:03,0,61,3,0,0,NHL,27,25,0,66,19,151,0,16,0,7,0,13,0,2006-07,BUF,23,0,38,0,15.2,955,56,[]
16:03,216,28,1,0,6,NHL,28,13,1,42,-16,114,20.0,9,4,1,0,5,17,2007-08,BUF,10,25,18,42,8.8,899,56,[]
12:36,172,20,0,0,11,NHL,29,7,0,20,-7,93,0.0,6,3,0,0,7,15,2008-09,BUF,6,20,14,36,6.5,605,48,[]
17:24,321,61,3,0,21,NHL,30,25,1,46,-17,181,33.3,18,2,6,0,12,65,2009-10,ATL,24,32,37,63,13.3,1426,82,[]
