power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,5,1,0,NHL,1999-00,20,0,BUF,64,1,2,-2,0,9,,,0.0,0
0,11,5,0,NHL,2000-01,21,2,BUF,120,3,4,1,0,19,,,10.5,2
0,18,8,0,NHL,2005-06,26,3,BUF,304,5,10,3,0,43,,,7.0,3
3,15,9,2,NHL,2006-07,27,5,BUF,231,4,6,3,0,36,,,13.9,2
