shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
6.9,1972-73,14,16,,0,101,3,7,-28,19,NYI,7,20,0,NHL,0,,63,26,[],0
12.5,1973-74,6,12,,0,96,3,10,-7,15,NYI,12,21,1,NHL,0,,60,27,[],2
11.1,1974-75,6,5,,1,45,0,1,7,6,NYI,5,22,0,NHL,4,,60,11,[],0
8.3,1975-76,16,7,,3,84,0,3,6,10,NYI,7,23,0,NHL,4,,0,17,[],0
12.6,1976-77,10,10,,8,103,0,7,21,18,NYI,13,24,2,NHL,0,,0,31,[],0
15.2,1977-78,6,13,,2,79,0,10,10,15,NYI,12,25,4,NHL,2,,79,27,[],0
18.6,1978-79,14,19,,1,70,0,11,17,20,NYI,13,26,2,NHL,2,,73,33,[],0
6.7,1979-80,6,4,,2,45,0,3,-10,6,NYI,3,27,0,NHL,0,,39,9,[],0
6.7,1980-81,24,2,,0,15,0,1,4,2,NYI,1,28,0,NHL,0,,9,3,[],0
