game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
1,20.0,3,5,0,22,,8,1,1979-80,2,0,1,1,MTL,,0,,NHL
0,25.0,-3,8,2,24,,4,0,1981-82,2,0,2,0,WIN,,0,,NHL
0,100.0,-1,1,1,25,,1,1,1982-83,2,0,1,0,WIN,,0,,NHL
