league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,26,0,18,0,10,0,,BOS,[],0,0,8,0,2,0,1936-37,,0,15,0,0
NHL,44,0,19,0,27,0,,BOS,[],0,0,14,0,13,0,1937-38,,0,15,0,0
NHL,41,0,20,0,32,0,,BOS,[],0,0,17,0,15,0,1938-39,,0,13,0,0
NHL,48,0,21,0,0,0,,BOS,"[{'link': '/awards/nhl_all_star.html#1940', 'name': None}, {'link': '/awards/voting-1940.html#hart', 'name': 'Hart-4'}]",0,0,0,0,22,0,1939-40,,0,37,0,0
NHL,45,0,22,0,38,0,,BOS,[],0,0,25,0,13,0,1940-41,,0,23,0,0
NHL,36,0,23,0,35,0,,BOS,[],0,0,21,0,14,0,1941-42,,0,34,0,0
NHL,48,0,27,0,31,0,,BOS,[],0,0,18,0,13,0,1945-46,,0,21,0,0
NHL,59,0,28,0,62,0,,BOS,"[{'link': '/awards/nhl_all_star.html#1947', 'name': None}, {'link': '/awards/voting-1947.html#hart', 'name': 'Hart-2'}]",0,0,35,0,27,0,1946-47,,0,40,0,0
NHL,33,0,29,0,26,0,,BOS,[],0,0,17,0,9,0,1947-48,,0,28,0,0
NHL,44,0,30,0,32,0,,BOS,[],0,0,22,0,10,0,1948-49,,0,25,0,0
NHL,68,0,31,0,41,0,,BOS,"[{'link': '/awards/voting-1950.html#hart', 'name': 'Hart-5'}]",0,0,22,0,19,0,1949-50,,0,41,0,0
NHL,62,0,32,0,61,0,,BOS,"[{'link': '/awards/nhl_all_star.html#1951', 'name': None}, {'link': '/awards/hart.html#1951', 'name': None}]",0,0,39,0,22,0,1950-51,,0,33,0,0
NHL,69,0,33,0,50,0,,BOS,"[{'link': '/awards/nhl_all_star.html#1952', 'name': None}, {'link': '/awards/voting-1952.html#hart', 'name': 'Hart-4'}]",0,0,29,0,21,0,1951-52,,0,57,0,0
NHL,68,0,34,0,34,0,,BOS,[],0,0,23,0,11,0,1952-53,,0,30,0,0
NHL,62,0,35,0,32,0,,BOS,[],0,0,18,0,14,0,1953-54,,0,28,0,0
NHL,23,0,36,0,12,0,,BOS,[],0,0,8,0,4,0,1954-55,,0,26,0,0
