even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
2,0,STL,2,0,21,0,,NHL,0,20,83,1998-99,5,10.0,,0,2,4
3,6,STL,4,2,22,1,,NHL,0,13,119,1999-00,7,30.8,,1,10,1
2,4,STL,2,4,23,0,,NHL,0,19,260,2000-01,15,10.5,,0,6,-3
2,6,BUF,2,8,28,1,,NHL,0,36,262,2005-06,15,5.6,,0,8,4
4,1,BUF,4,10,29,1,,NHL,0,45,283,2006-07,16,8.9,,0,5,2
0,1,BUF,0,0,33,0,3,NHL,0,2,15,2010-11,1,0.0,,0,1,0
