giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,3,0,20,0,0,1,0,0,0,,MTL,0,0,[],0.0,0,0,-1,0,0,0,1995-96,0,,0,0,0,0
0,NHL,73,3,21,0,0,62,20,0,1,,MTL,0,0,[],11.3,6,13,-5,7,0,0,1996-97,0,,1,110,0,12
0,NHL,74,0,22,0,0,63,20,0,0,,TOT,0,0,[],11.1,5,13,-14,7,0,1,1997-98,0,,1,146,1,12
0,NHL,39,0,22,0,0,19,6,0,0,,MTL,0,0,[],5.3,1,5,-6,1,0,0,1997-98,0,,0,57,0,5
0,NHL,35,0,22,0,0,44,14,0,0,,TBL,0,0,[],13.6,4,8,-8,6,0,1,1997-98,0,,1,89,1,7
0,NHL,82,3,23,0,0,178,43,0,7,1591,TBL,0,0,[],11.8,11,22,-34,21,0,2,1998-99,0,19:24,8,176,0,15
0,NHL,77,5,24,0,0,138,51,0,8,1449,TOT,0,0,[],15.2,18,30,-12,21,0,2,1999-00,0,18:49,1,163,1,21
0,NHL,50,2,24,0,0,98,34,0,6,998,TBL,0,0,[],14.3,13,20,-15,14,0,0,1999-00,0,19:58,1,108,0,14
0,NHL,27,3,24,0,0,40,17,0,2,451,TOR,0,0,[],17.5,5,10,3,7,0,2,1999-00,0,16:41,0,55,1,7
0,NHL,82,4,25,0,0,122,37,0,2,1325,TOR,0,0,[],13.1,14,21,6,16,0,0,2000-01,0,16:09,2,141,0,19
0,NHL,77,5,26,0,0,124,59,0,2,1307,TOR,0,0,[],19.4,17,35,24,24,0,0,2001-02,0,16:59,7,92,3,30
0,NHL,77,2,27,0,0,108,36,0,4,1182,TOR,0,0,[],9.3,5,26,-7,10,0,1,2002-03,0,15:21,4,119,0,22
0,NHL,64,2,28,0,0,146,32,0,4,1142,TOR,0,0,[],14.4,12,11,4,21,0,1,2003-04,0,17:50,8,68,0,7
0,NHL,74,4,30,0,0,189,61,0,18,1305,TOR,0,0,[],14.8,10,33,-12,28,0,0,2005-06,0,17:38,18,100,0,15
0,NHL,56,6,31,0,0,143,43,0,6,996,TOR,0,0,[],16.8,9,19,-11,24,0,0,2006-07,0,17:47,15,81,0,13
33,NHL,74,3,32,12,276,152,34,126,3,1216,TOR,19,52.0,[],11.8,11,16,-8,18,13,0,2007-08,52,16:26,7,100,0,13
29,NHL,63,1,33,20,154,94,16,102,3,889,COL,17,42.9,[],8.5,6,8,-13,8,15,0,2008-09,21,14:07,2,67,0,5
22,NHL,71,1,34,16,109,73,24,87,7,860,COL,9,64.4,[],13.7,7,14,-3,10,29,0,2009-10,24,12:07,3,47,0,7
