league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,22,1,0,0,,STL,[],0.0,0,0,1,0,0,1980-81,,0,0,0,0
NHL,74,1,23,164,61,9,,WIN,[],22.0,24,25,-9,36,0,1981-82,,12,106,0,16
NHL,0,2,24,163,76,18,,WIN,[],19.6,17,44,-5,32,0,1982-83,,15,121,0,26
NHL,76,5,25,158,71,5,,WIN,[],25.3,27,31,-15,40,0,1983-84,,13,155,0,26
NHL,79,6,26,186,101,16,,WIN,"[{'link': '/awards/voting-1985.html#AS', 'name': 'AS-6'}]",22.0,27,60,5,41,0,1984-85,,14,119,0,44
NHL,69,2,27,168,56,9,,WIN,[],16.1,16,29,-14,27,0,1985-86,,11,74,0,20
NHL,72,6,28,155,74,8,,WIN,[],20.6,22,42,12,32,0,1986-87,,10,75,0,34
NHL,77,2,29,176,79,21,,WIN,[],22.7,18,39,-17,40,0,1987-88,,22,76,0,18
NHL,76,5,30,148,71,6,,DET,[],24.3,20,35,7,36,0,1988-89,,16,118,0,29
NHL,78,6,31,141,67,6,,STL,[],24.1,22,33,2,34,0,1989-90,,12,100,0,27
NHL,37,2,32,53,17,3,,STL,[],11.3,6,11,-2,6,0,1990-91,,0,24,0,8
