pim,team,assists,plus_minus,points,league,games_played,year,age,goals
22,Neil McNeil Maroons,15,0,30,MTJHL,31,1962-63,17,15
76,Toronto Marlboros,67,0,97,OHA-Jr.,56,1964-65,19,30
70,Toronto Marlboros,36,0,61,OHA-Jr.,41,1965-66,20,25
4,Rochester Americans,0,0,1,AHL,3,1965-66,20,1
34,Rochester Americans,21,0,32,AHL,49,1966-67,21,11
6,Tulsa Oilers,3,0,7,CPHL,15,1966-67,21,4
57,Springfield Kings,30,0,54,AHL,58,1967-68,22,24
85,Springfield Kings,16,0,33,AHL,66,1968-69,23,17
49,Springfield Kings,23,0,42,AHL,37,1969-70,24,19
2,Fort Worth Texans,3,0,4,CHL,2,1976-77,31,1
