pim,team,assists,plus_minus,points,league,games_played,year,age,goals
7,Sherbrooke Castors,2,0,4,QMJHL,9,1975-76,17,2
21,Sherbrooke Castors,18,0,30,QMJHL,18,1976-77,18,12
0,Sherbrooke Castors,1,0,2,M-Cup,4,1976-77,18,1
2,Sherbrooke Castors,7,0,17,QMJHL,10,1977-78,19,10
5,Dallas Black Hawks,2,0,4,CHL,7,1978-79,20,2
0,Houston Apollos,1,0,3,CHL,4,1979-80,21,2
5,Flint Generals,0,0,0,IHL,4,1981-82,23,0
10,Nashville/Virginia Lancers,2,0,3,ACHL,4,1983-84,25,1
2,Virginia Lancers,2,0,3,ACHL,4,1984-85,26,1
0,Mohawk Valley Comets,5,0,7,ACHL,6,1985-86,27,2
