goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1978-79,318,3093,7,0,0,0,0,0,Medicine Hat Tigers,0,0,0,6.17,18,WHL,0,0,57,0,12,34
0,0,0,1979-80,212,3049,4,0,0,0,0,0,Medicine Hat Tigers,1,0,0,4.17,19,WHL,0,0,57,0,25,23
0,0,0,1980-81,200,3023,1,0,0,0,0,0,Medicine Hat Tigers,4,0,0,3.97,20,WHL,0,0,55,0,32,19
0,0,0,1981-82,149,3033,4,0,0,0,0,0,Indianapolis Checkers,1,0,0,2.95,21,CHL,0,0,51,0,27,19
0,0,0,1982-83,139,2744,1,0,0,0,0,0,Indianapolis Checkers,2,0,0,3.04,22,CHL,0,0,47,0,26,17
0,0,0,1983-84,21,370,1,0,0,0,0,0,Indianapolis Checkers,0,0,0,3.41,23,CHL,0,0,6,0,3,2
0,0,0,1985-86,22,299,0,0,0,0,0,0,Canada,0,0,0,4.41,25,WEC-A,0,0,5,0,0,0
0,0,0,1995-96,5,50,0,0,0,24,29,0,Phoenix Roadrunners,0,0,0,6.00,35,IHL,.828,0,1,0,0,1
