year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,15,0,0,1,0,ON-Jr.A,3,Markham Waxers,1
1981-82,16,60,72,56,0,AAHA,55,Devon Dynamiters,116
1982-83,17,6,81,7,0,ON-Jr.A,35,Markham Waxers,13
1983-84,18,10,68,18,0,OHL,60,Toronto Marlboros,28
1984-85,19,23,122,28,0,OHL,63,Toronto Marlboros,51
1984-85,19,0,2,0,0,AHL,4,Binghamton Whalers,0
1985-86,20,15,195,9,0,AHL,59,Binghamton Whalers,24
1986-87,21,13,360,10,0,AHL,57,Binghamton Whalers,23
1987-88,22,8,64,9,0,AHL,25,Binghamton Whalers,17
1988-89,23,25,129,16,0,AHL,41,Baltimore Skipjacks,41
1989-90,24,21,154,25,0,AHL,68,2 Teams,46
1989-90,24,1,30,2,0,AHL,8,Binghamton Whalers,3
1989-90,24,20,124,23,0,AHL,60,Utica Devils,43
1990-91,25,5,121,8,0,AHL,27,New Haven Nighthawks,13
1991-92,26,1,0,0,0,IHL,2,Phoenix Roadrunners,1
1992-93,27,4,44,5,0,IHL,14,Phoenix Roadrunners,9
