pim,team,assists,plus_minus,points,league,games_played,year,age,goals
72,North Bay Centennials,3,0,3,OHL,26,1996-97,18,0
221,3 Teams,3,0,4,OHL,64,1997-98,19,1
4,North Bay Centennials,0,0,0,OHL,2,1997-98,19,0
33,Sarnia Sting,1,0,1,OHL,17,1997-98,19,0
184,Oshawa Generals,2,0,3,OHL,45,1997-98,19,1
270,Oshawa Generals,9,15,15,OHL,66,1998-99,20,6
38,Lowell Lock Monsters,0,0,0,AHL,8,1999-00,21,0
202,Mississippi Sea Wolves,6,0,6,ECHL,53,1999-00,21,0
303,Greensboro Generals,6,-25,7,ECHL,63,2000-01,22,1
21,Providence Bruins,0,0,0,AHL,5,2001-02,23,0
320,2 Teams,2,-10,2,ECHL,64,2001-02,23,0
269,Augusta Lynx,1,-6,1,ECHL,46,2001-02,23,0
51,Richmond Renegades,1,-4,1,ECHL,18,2001-02,23,0
132,Lowell Lock Monsters,1,-11,1,AHL,25,2002-03,24,0
200,2 Teams,1,1,1,ECHL,30,2002-03,24,0
20,Richmond Renegades,0,-2,0,ECHL,6,2002-03,24,0
180,Peoria Rivermen,1,3,1,ECHL,24,2002-03,24,0
277,Springfield Falcons,1,-5,3,AHL,61,2003-04,25,2
277,Hartford Wolf Pack,2,-4,2,AHL,49,2004-05,26,0
169,Portland Pirates,3,2,5,AHL,50,2005-06,27,2
151,Portland Pirates,6,5,7,AHL,51,2006-07,28,1
23,Augusta Lynx,2,-3,2,ECHL,7,2006-07,28,0
112,Albany River Rats,1,-2,2,AHL,51,2007-08,29,1
125,Albany River Rats,0,-4,0,AHL,30,2008-09,30,0
169,Bridgeport Sound Tigers,0,-1,1,AHL,24,2009-10,31,1
65,Bridgeport Sound Tigers,0,-1,1,AHL,26,2011-12,33,1
95,Vityaz Chekhov,0,0,0,KHL,24,2012-13,34,0
