year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,14,55,90,50,0,AMHL,65,Calgary Royals,105
1986-87,15,52,100,55,0,AMHL,70,Calgary Royals,107
1987-88,16,44,120,42,0,AJHL,90,Calgary Canucks,86
1988-89,17,11,14,11,0,Nat-Tm,42,Canada,22
1989-90,18,9,14,15,0,Nat-Tm,60,Canada,24
1990-91,19,9,10,8,0,WHL,14,Lethbridge Hurricanes,17
1990-91,19,1,6,4,0,AHL,21,New Haven Nighthawks,5
1991-92,20,1,6,5,0,IHL,15,Phoenix Roadrunners,6
1991-92,20,1,16,2,0,ECHL,5,Raleigh IceCaps,3
1992-93,21,13,58,12,0,IHL,56,Phoenix Roadrunners,25
1993-94,22,17,37,15,0,ECHL,44,Erie Panthers,32
1993-94,22,0,6,0,0,IHL,2,Phoenix Roadrunners,0
1994-95,23,3,2,2,0,ECHL,9,Nashville Knights,5
1994-95,23,18,34,16,0,CHL,30,San Antonio Iguanas,34
1995-96,24,5,43,2,0,CHL,12,San Antonio Iguanas,7
1996-97,25,9,10,11,0,CHL,23,2 Teams,20
1996-97,25,4,2,6,0,CHL,10,San Antonio Iguanas,10
1996-97,25,5,8,5,0,CHL,13,Columbus Cottonmouths,10
1997-98,26,20,33,11,3,WPHL,34,Shreveport Mudbugs,31
1997-98,26,20,21,18,18,WCHL,25,Fresno\'s Fighting Falcons,38
1998-99,27,10,40,11,-9,WCHL,39,Fresno\'s Fighting Falcons,21
