giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
4,NHL,26,0,23,6,46,30,5,12,0,291,ANA,6,33.3,[],6.7,2,3,-1,2,3,0,2007-08,11,11:11,0,6,0,3
5,NHL,27,0,24,11,70,45,10,15,0,351,ANA,5,21.4,[],8.9,4,6,0,4,3,0,2008-09,11,12:59,0,17,1,5
16,NHL,80,3,25,29,158,103,19,104,3,1010,TOT,23,31.0,[],9.7,8,9,2,10,13,1,2009-10,51,12:37,1,12,0,6
2,NHL,14,0,25,2,20,10,0,7,0,171,TBL,4,0.0,[],0.0,0,0,-3,0,0,0,2009-10,5,12:14,0,2,0,0
14,NHL,66,3,25,27,138,93,19,97,3,839,DET,19,32.5,[],10.8,8,9,5,10,13,1,2009-10,46,12:42,1,10,0,6
7,NHL,67,2,26,13,154,85,18,84,0,787,DET,12,23.5,[],11.8,9,8,-2,10,4,1,2010-11,58,11:45,0,13,0,8
9,NHL,80,4,27,20,194,131,25,79,0,1030,DET,26,20.0,[],10.7,14,11,6,14,5,0,2011-12,66,12:52,0,20,0,11
8,NHL,44,2,28,3,88,54,8,81,0,608,DET,12,25.0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-29'}]",7.4,3,4,-8,4,1,0,2012-13,41,13:49,1,2,0,4
9,NHL,82,1,29,14,180,117,15,122,0,1159,DET,26,39.1,[],6.0,7,8,-11,7,9,0,2013-14,63,14:08,0,21,0,8
11,NHL,82,0,30,13,150,98,13,119,1,1102,DET,24,31.6,[],5.1,4,8,-3,5,6,1,2014-15,99,13:26,0,25,0,7
6,NHL,28,0,31,1,44,27,2,39,0,363,DET,8,50.0,[],3.7,1,1,-5,1,1,0,2015-16,33,12:58,0,2,0,1
5,NHL,55,1,32,1,69,43,7,71,0,565,DET,13,66.7,[],11.6,5,2,-12,5,2,0,2016-17,52,10:17,0,18,0,2
