even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,0,BOS,1,0,19,0,,NHL,0,3,,1987-88,3,33.3,,0,1,0
0,2,BOS,0,2,20,0,,NHL,0,11,,1988-89,10,0.0,,0,2,-3
0,3,BOS,1,12,21,0,,NHL,0,18,,1989-90,15,5.6,,1,4,-9
0,3,EDM,0,23,23,0,,NHL,0,19,,1991-92,13,0.0,,0,3,-4
0,0,PIT,0,0,25,0,,NHL,0,1,,1993-94,1,0.0,,0,0,0
