year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1938-39,18,7,6,2,0,MJHL,7,Brandon Elks,9
1938-39,18,7,4,3,0,M-Cup,6,Brandon Elks,10
1939-40,19,0,2,1,0,MJHL,3,Brandon Elks,1
1941-42,21,0,0,1,0,AHL,3,Hershey Bears,1
1942-43,22,12,10,7,0,OHA-Sr.,9,Toronto RCAF,19
1942-43,22,5,4,5,0,Al-Cup,4,Toronto RCAF,10
1943-44,23,8,4,8,0,TMHL,6,Toronto Fuels,16
1946-47,26,2,0,1,0,USHL,5,Tulsa Oilers,3
1947-48,27,3,0,7,0,USHL,10,Minneapolis Millers,10
1948-49,28,0,0,0,0,AHL,4,Cleveland Barons,0
1949-50,29,0,0,0,0,USHL,3,Kansas City Pla-Mors,0
1950-51,30,1,2,0,0,OMHL,3,Toronto Marlboros,1
