pim,team,assists,plus_minus,points,league,games_played,year,age,goals
61,Kitchener Rangers,32,0,55,OHA-Jr.,67,1973-74,16,23
88,Kitchener Rangers,51,0,90,OMJHL,70,1974-75,17,39
110,Kitchener Rangers,58,0,94,OMJHL,61,1975-76,18,36
88,Kitchener Rangers,83,0,143,OMJHL,64,1976-77,19,60
4,Canada,5,0,7,WJC-A,7,1976-77,19,2
110,Kitchener Rangers,58,0,94,OMJHL,61,1977-78,20,36
2,Rochester Americans,3,0,3,AHL,3,1977-78,20,0
8,Rochester Americans,18,0,29,AHL,21,1978-79,21,11
2,Binghamton Dusters,3,0,4,AHL,7,1979-80,22,1
2,Wichita Wind,1,0,1,CHL,2,1982-83,25,0
