bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,Czech U18,0,HC Pardubice U18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-09,0,0,0,0
0,Czech U20,0,HC Pardubice U20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10,0,0,0,0
0,Czech U18,0,HC Pardubice U18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10,0,0,0,0
0,Czech U16,0,HC Pardubice U16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10,0,0,0,0
0,Internationa,0,Czech Republic U16 (all),0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10,0,0,0,0
0,Czech U20,0,HC Pardubice U20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,Czech U18,0,HC Pardubice U18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,Czech2,0,HC Chrudim,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,Internationa,0,Czech Republic U17 (all),0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,WHC-17,0,Czech Republic U17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,EYOF,0,Czech Republic U17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,WJC-18,0,Czech Republic U18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,Hlinka Memor,0,Czech Republic U18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,Czech U20,0,HC Pardubice U20,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,ET,0,HC Pardubice,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,Czech,0,HC Pardubice,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,WJAC-19,0,Czech Republic U19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,Internationa,0,Czech Republic U18 (all),0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,Internationa,0,Czech Republic U19 (all),0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,WHL,0,Medicine Hat Tigers,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-13,0,0,0,0
0,ET,0,HC Pardubice,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-13,0,0,0,0
0,WHL,0,Medicine Hat Tigers,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,Internationa,0,Czech Republic U20 (all),0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,WJC-20,0,Czech Republic U20,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,WHL,0,Medicine Hat Tigers,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-15,0,0,0,0
0,AHL,0,Springfield Falcons,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-16,0,0,0,0
0,ECHL,0,Rapid City Rush,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-16,0,0,0,0
0,AHL,0,Tucson Roadrunners,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-17,0,0,0,0
0,ECHL,0,Rapid City Rush,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-17,0,0,0,0
