average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
18:32,0,34,2,0,0,NHL,21,14,0,46,-16,123,0,7,0,2,0,11,0,2005-06,NYI,9,0,25,0,7.3,1483,80,[]
14:50,0,14,0,0,0,NHL,22,9,0,23,-3,41,0,1,0,0,0,4,0,2006-07,NYI,1,0,13,0,2.4,756,51,[]
19:09,130,18,0,1,47,NHL,23,5,0,16,-1,68,0,1,0,2,0,9,19,2007-08,NYI,4,51,14,21,5.9,881,46,[]
19:32,184,30,4,1,86,NHL,24,9,0,55,-16,91,0,8,0,2,1,9,42,2008-09,TOT,11,81,19,29,12.1,1485,76,[]
19:50,114,17,2,1,58,NHL,24,6,0,43,-20,53,0,5,0,0,0,5,34,2008-09,NYI,6,56,11,18,11.3,1011,51,[]
18:58,70,13,2,0,28,NHL,24,3,0,12,4,38,0,3,0,2,1,4,8,2008-09,OTT,5,25,8,11,13.2,474,25,[]
17:51,148,18,1,0,78,NHL,25,12,0,16,-3,71,0.0,3,1,1,0,2,18,2009-10,OTT,4,98,14,26,5.6,1196,67,[]
19:08,184,21,1,0,91,NHL,26,16,0,36,0,84,0,3,0,1,0,1,19,2010-11,TOT,4,99,17,32,4.8,1474,77,[]
18:49,135,14,0,0,70,NHL,26,10,0,34,-3,59,0,3,0,0,0,1,13,2010-11,OTT,3,73,11,22,5.1,1091,58,[]
20:08,49,7,1,0,21,NHL,26,6,0,2,3,25,0,0,0,1,0,0,6,2010-11,CHI,1,26,6,10,4.0,382,19,[]
17:12,86,11,0,0,59,NHL,27,6,0,8,-3,43,0,2,0,0,0,3,12,2011-12,MTL,2,43,9,31,4.7,740,43,[]
