year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1948-49,20,26,24,17,0,WCJHL,30,Calgary Buffaloes,43
1948-49,20,0,0,0,0,WCSHL,2,Calgary Stampeders,0
1949-50,21,21,27,15,0,WIHL,58,Spokane Flyers,36
1950-51,22,13,41,11,0,USHL,56,Milwaukee Seagulls,24
1951-52,23,13,16,12,0,AHL,46,Providence Reds,25
1952-53,24,1,6,3,0,AHL,18,Providence Reds,4
1952-53,24,3,17,3,0,QMHL,22,Quebec Aces,6
1953-54,25,7,8,9,0,WHL,66,Calgary Stampeders,16
1954-55,26,3,2,4,0,WHL,14,Calgary Stampeders,7
