year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,15,28,30,15,0,Den-Jr.,28,Herning IK Jr.,43
2008-09,15,3,0,0,0,Den-2,4,Herning IK II,3
2008-09,15,0,6,1,1,WJC-B,5,Denmark,1
2008-09,15,0,6,1,1,WJ18-B,5,Denmark,1
2009-10,16,12,28,14,0,Denmark,34,Herning Blue Fox,26
2009-10,16,3,2,2,1,WJC-B,5,Denmark,5
2009-10,16,13,14,2,10,WJ18-B,5,Denmark,15
2010-11,17,29,42,29,14,OHL,61,Oshawa Generals,58
2010-11,17,2,10,3,3,WJC-B,5,Denmark,5
2011-12,18,25,29,33,2,OHL,57,Oshawa Generals,58
2011-12,18,4,6,0,0,AHL,6,Chicago Wolves,4
2011-12,18,2,4,4,-13,WJC-A,6,Denmark,6
2012-13,19,17,16,6,0,Sweden,50,AIK Solna,23
2012-13,19,2,8,2,-9,AHL,20,Chicago Wolves,4
2012-13,19,2,2,0,1,WC-A,3,Denmark,2
2013-14,20,15,26,6,-5,AHL,54,Utica Comets,21
2013-14,20,2,8,1,0,Internationa,8,Denmark (all),3
2013-14,20,1,8,1,-6,WC,7,Denmark,2
2014-15,21,14,39,14,-12,AHL,59,Utica Comets,28
2015-16,22,4,20,8,3,AHL,27,Utica Comets,12
2015-16,22,7,6,2,0,Internationa,10,Denmark (all),9
2015-16,22,5,6,2,-2,WC,8,Denmark,7
2015-16,22,15,12,10,7,AHL,41,Hartford Wolf Pack,25
2016-17,23,32,58,23,-27,AHL,70,Hartford Wolf Pack,55
2016-17,23,2,2,3,0,Internationa,4,Denmark (all),5
2016-17,23,1,2,3,-1,OGQ,3,Denmark,4
