league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,79,3,23,176,57,11,,WIN,[],11.9,15,36,-12,21,0,1979-80,,6,28,0,25
NHL,77,0,24,192,51,10,,WIN,[],9.4,13,33,-34,18,1,1980-81,,4,55,1,22
NHL,39,0,25,53,16,1,,WIN,[],5.7,3,13,-3,3,0,1981-82,,0,49,0,12
NHL,12,0,26,20,9,0,,WIN,[],30.0,5,3,7,6,0,1982-83,,1,4,0,3
NHL,51,1,27,52,15,0,,WIN,[],5.8,3,12,-3,3,0,1983-84,,0,12,2,10
NHL,75,1,28,65,19,0,,WIN,[],15.4,8,9,-8,10,1,1984-85,,1,31,0,9
NHL,54,0,29,64,13,0,,WIN,[],9.4,4,7,-2,6,2,1985-86,,0,16,0,7
NHL,80,0,30,76,16,0,,WIN,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-17'}]",3.9,3,13,10,3,0,1986-87,,0,13,3,10
NHL,69,0,31,80,13,0,,WIN,[],6.3,3,8,-1,5,2,1987-88,,0,28,1,7
NHL,33,1,33,40,20,4,,STL,[],7.5,2,17,5,3,0,1989-90,,1,23,3,10
NHL,73,1,34,101,37,1,,STL,[],9.9,7,27,-1,10,2,1990-91,,1,54,2,24
NHL,64,2,35,100,29,3,,STL,[],12.0,5,17,10,12,2,1991-92,,5,46,4,10
NHL,78,1,36,75,19,1,,STL,[],10.7,5,11,-8,8,3,1992-93,,0,44,4,6
NHL,48,0,37,39,12,0,,MTL,[],5.1,2,10,-2,2,0,1993-94,,0,12,2,8
