year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,17,8,6,2,0,EJC-C,4,Slovakia,10
1993-94,18,3,0,6,0,Slovak-2,25,SK Iskra Banska Bystrica,9
1993-94,18,8,10,12,0,EJC-C,6,Slovakia,20
1994-95,19,35,89,51,0,WHL,65,Portland Winter Hawks,86
1995-96,20,44,154,37,0,WHL,61,Portland Winter Hawks,81
1995-96,20,5,10,2,0,WJC-A,6,Slovakia,7
1995-96,20,1,0,1,0,AHL,1,Portland Pirates,2
1996-97,21,0,0,0,0,W-Cup,3,Slovakia,0
1996-97,21,15,70,20,0,AHL,56,Portland Pirates,35
2000-01,25,2,14,2,1,WC-A,7,Slovakia,4
2002-03,27,5,6,3,9,WC-A,9,Slovakia,8
2004-05,29,0,0,0,-2,W-Cup,3,Slovakia,0
2004-05,29,15,56,19,0,Slovakia,36,HKm Zvolen,34
2004-05,29,1,10,1,-1,WC-A,7,Slovakia,2
2005-06,30,1,12,0,-3,Olympics,6,Slovakia,1
2009-10,34,6,56,12,0,KHL,37,Lokomotiv Yaroslavl,18
2009-10,34,2,6,4,2,Olympics,7,Slovakia,6
2010-11,35,0,0,0,0,Slovakia,2,HC \'05 Banska Bystrica,0
2010-11,35,2,12,3,0,Sweden,18,AIK IF Solna,5
2010-11,35,1,2,1,-3,WC-A,6,Slovakia,2
