age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,0,0,4,-1,WHA,11,0,1975-76,0,0,2,,0,6,,SDM,6
25,,0,0,1,-5,WHA,7,0,1976-77,0,0,2,,0,6,,SDM,3
