shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
12.2,5,2011-12,16,3,318,0,0,61,41,1,4,-3,4,CHI,5,11,50.0,22,0,NHL,0,6,10:15,50,31,5,9,[],1
7.7,3,2012-13,0,3,143,0,2,21,13,0,1,0,3,CHI,1,3,57.1,23,0,NHL,0,9,14:20,11,10,4,4,[],0
15.3,19,2013-14,18,6,603,0,5,127,72,1,8,-5,7,TOT,11,14,36.7,24,0,NHL,0,19,10:58,115,55,11,18,[],3
0.0,0,2013-14,0,0,24,0,0,7,1,0,0,1,0,CHI,0,0,0,24,0,NHL,0,1,11:51,6,2,0,0,[],0
15.5,19,2013-14,18,6,580,0,5,120,71,1,8,-6,7,FLA,11,14,36.7,24,0,NHL,0,18,10:56,109,53,11,18,[],3
11.4,5,2014-15,20,9,1090,0,19,248,166,7,15,-4,16,FLA,19,22,44.4,25,3,NHL,0,12,15:09,147,72,4,35,[],4
10.2,70,2015-16,60,14,1037,0,28,185,127,2,10,-12,16,BOS,13,25,37.5,26,0,NHL,0,15,13:50,128,75,42,29,[],3
2.7,41,2016-17,29,3,535,0,12,134,74,0,2,-3,3,BOS,2,14,25.5,27,1,NHL,0,10,9:14,74,58,14,5,[],0
