assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
74,2,47,23,,10.0,1.0,22,,29,C,11.0,43,DET,/players/d/dionnma01.html,2,14,15,-15,Marcel Dionne,12.4,1975,121,10,80,378
37,5,50,28,,7.5,1.1,30,,12,LW,8.7,20,DET,/players/g/grantda01.html,5,28,19,-11,Danny Grant,20.7,1975,87,1,80,241
28,2,23,29,,2.5,0.2,14,,10,LW,2.7,18,DET,/players/l/libetni01.html,0,39,8,-41,Nick Libett,11.9,1975,51,1,80,194
27,1,14,25,,1.8,0.1,7,,10,C,1.9,16,DET,/players/h/hogabbi01.html,1,16,6,-34,Bill Hogaboam,10.9,1975,41,1,60,129
27,2,13,26,,2.3,0.5,8,,9,RW,2.8,18,DET,/players/r/roberph01.html,0,30,5,-10,Phil Roberto,11.5,1975,40,0,46,113
25,0,5,36,,1.2,2.7,2,,9,D,4.0,15,DET,/players/b/bergmga01.html,1,104,2,-25,Gary Bergman,5.0,1975,30,1,76,100
12,2,16,20,,0.7,0.3,13,,5,RW,1.0,7,DET,/players/l/lochebi01.html,0,34,3,-30,Bill Lochead,13.8,1975,28,0,65,116
12,1,15,27,,2.1,0.2,10,,4,RW,2.3,8,DET,/players/r/redmomi01.html,0,18,5,-12,Mickey Redmond,16.1,1975,27,0,29,93
19,0,5,22,,0.7,2.1,5,,5,D,2.7,11,DET,/players/h/hamelje01.html,3,136,0,-40,Jean Hamel,4.5,1975,24,0,80,112
14,0,8,24,,0.0,0.0,7,,0,LW,0.0,14,DET,/players/n/nowakha01.html,0,69,1,-34,Hank Nowak,7.3,1975,22,0,56,110
20,1,2,23,,1.1,1.6,1,,13,D,2.7,7,DET,/players/g/giroula01.html,0,60,1,-10,Larry Giroux,3.6,1975,22,0,39,56
13,1,8,25,,0.7,0.3,8,,7,LW,1.0,6,DET,/players/j/jarrypi01.html,0,4,0,-12,Pierre Jarry,8.9,1975,21,0,39,90
7,0,10,20,,1.1,0.6,9,,0,RW,1.7,7,DET,/players/b/bergemi01.html,0,10,1,5,Michel Bergeron,19.6,1975,17,0,25,51
11,2,6,27,,0.9,0.3,5,,3,C,1.2,7,DET,/players/m/mckecwa01.html,1,6,1,-3,Walt McKechnie,14.6,1975,17,0,23,41
15,0,2,28,,0.5,2.1,2,,2,D,2.6,11,DET,/players/c/crashba01.html,2,14,0,-10,Bart Crashley,4.7,1975,17,0,48,43
15,0,2,22,,0.5,1.9,2,,5,D,2.4,9,DET,/players/l/lynchja01.html,1,46,0,-15,Jack Lynch,3.8,1975,17,0,50,52
13,0,1,32,,-0.2,2.2,0,,0,D,1.9,13,DET,/players/w/watsobr01.html,0,238,0,-29,Bryan Watson,1.5,1975,14,1,70,68
8,1,4,22,,0.7,0.3,3,,0,LW,1.0,8,DET,/players/b/bloommi01.html,0,10,1,2,Mike Bloom,20.0,1975,12,0,13,20
10,1,1,26,,-0.2,0.2,1,,7,LW,0.0,3,DET,/players/c/charrgu01.html,0,6,0,-9,Guy Charron,3.7,1975,11,0,26,27
2,1,8,21,,0.2,0.3,6,,0,RW,0.4,2,DET,/players/k/kornemi01.html,0,18,2,-9,Mike Korney,16.0,1975,10,0,30,50
3,1,7,23,,-0.6,0.5,6,,0,RW,-0.1,3,DET,/players/a/anderea01.html,0,12,1,-11,Earl Anderson,11.5,1975,10,0,45,61
4,0,4,32,,-0.2,0.3,0,,1,RW,0.1,3,DET,/players/r/roberdo01.html,0,8,4,-7,Doug Roberts,15.4,1975,8,0,26,26
3,0,3,35,,-0.4,0.2,2,,1,C,-0.2,2,DET,/players/b/berenre01.html,0,8,1,-10,Red Berenson,7.5,1975,6,0,27,40
4,0,1,23,,-0.3,0.3,1,,0,LW,0.0,4,DET,/players/k/kryskda01.html,0,4,0,-2,Dave Kryskow,14.3,1975,5,0,18,7
5,0,0,21,,-0.4,0.2,0,,1,C,-0.2,4,DET,/players/s/stewabl01.html,0,38,0,-5,Blair Stewart,0.0,1975,5,0,19,31
1,0,3,25,,-0.2,0.2,3,,0,LW,0.0,1,DET,/players/m/mccutbr01.html,0,2,0,-3,Brian McCutcheon,20.0,1975,4,0,17,15
3,0,1,30,,-0.2,0.1,1,,0,C,0.0,3,DET,/players/m/mccanri01.html,0,2,0,-4,Rick McCann,10.0,1975,4,0,13,10
4,0,0,25,,0.0,0.0,0,,0,G,7.7,0,DET,/players/r/rutheji01.html,0,4,0,0,Jim Rutherford,,1975,4,0,59,0
4,0,0,28,,-0.5,0.1,0,,0,RW,-0.5,4,DET,/players/s/snellte01.html,0,6,0,-10,Ted Snell,0.0,1975,4,0,20,12
3,0,0,20,,-0.2,0.8,0,,1,D,0.6,2,DET,/players/b/bathefr01.html,0,31,0,-5,Frank Bathe,0.0,1975,3,0,19,7
2,0,0,27,,-0.4,0.8,0,,0,D,0.4,2,DET,/players/s/salovba01.html,0,18,0,-11,Barry Salovaara,0.0,1975,2,0,27,18
