assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
32,2,38,26,,4.6,0.4,22,,13,LW,5.0,19,DET,/players/o/ogrodjo01.html,0,18,15,-30,John Ogrodnick,18.3,1986,70,1,76,208
48,0,21,26,,3.3,0.6,11,,18,C,3.9,30,DET,/players/k/kisioke01.html,0,85,7,-21,Kelly Kisio,15.0,1986,69,3,76,140
41,0,19,29,,4.2,1.4,8,,18,D,5.5,22,DET,/players/l/larsore01.html,1,109,11,-36,Reed Larson,9.3,1986,60,0,67,205
24,4,32,21,,3.2,0.1,24,,11,LW,3.4,13,DET,/players/k/klimape01.html,0,16,8,-39,Petr Klima,18.4,1986,56,0,74,174
29,2,19,28,,2.1,0.3,11,,12,RW,2.3,15,DET,/players/d/duguaro01.html,2,26,8,-30,Ron Duguay,12.4,1986,48,0,67,153
24,1,22,30,,1.7,0.4,13,,8,LW,2.0,16,DET,/players/y/youngwa01.html,0,161,9,-34,Warren Young,23.2,1986,46,0,79,95
28,3,14,20,,1.9,0.2,11,,15,C,2.1,13,DET,/players/y/yzermst01.html,0,16,3,-24,Steve Yzerman,10.6,1986,42,0,51,132
19,2,20,22,,2.1,0.5,16,,5,LW,2.6,14,DET,/players/g/gallage01.html,0,106,3,-10,Gerard Gallant,17.2,1986,39,1,52,116
19,0,5,30,,0.8,2.3,5,,3,D,3.0,16,DET,/players/s/smithgr01.html,0,84,0,-14,Greg Smith,9.4,1986,24,0,62,53
15,1,7,22,,0.1,0.0,5,,5,C,0.2,8,DET,/players/l/loisecl01.html,2,142,2,-27,Claude Loiselle,8.4,1986,22,0,48,83
11,0,10,22,,-0.1,0.7,8,,2,RW,0.6,9,DET,/players/c/cichoch01.html,0,21,1,-8,Chris Cichocki,13.2,1986,21,1,59,76
13,0,8,20,,0.3,0.3,5,,4,LW,0.6,9,DET,/players/p/probebo01.html,0,186,3,-14,Bob Probert,17.4,1986,21,0,44,46
11,1,9,23,,0.5,0.0,8,,3,C,0.5,8,DET,/players/o/oatesad01.html,0,10,1,-24,Adam Oates,18.4,1986,20,0,38,49
12,0,6,28,,-0.5,0.5,4,,0,C,0.0,12,DET,/players/f/fostedw01.html,0,48,1,-13,Dwight Foster,14.6,1986,18,1,55,41
13,1,5,25,,0.1,1.0,5,,1,D,1.0,12,DET,/players/l/ladoura01.html,0,196,0,-54,Randy Ladouceur,5.4,1986,18,0,78,92
9,0,7,31,,-0.6,0.4,6,,2,RW,-0.2,6,DET,/players/g/gareda01.html,1,102,1,-19,Danny Gare,6.5,1986,16,0,57,108
6,0,9,21,,-0.6,0.3,7,,3,RW,-0.3,3,DET,/players/k/kocurjo01.html,0,377,2,-24,Joe Kocur,13.8,1986,15,0,59,65
12,0,2,27,,-0.2,1.6,2,,1,D,1.5,11,DET,/players/b/barrejo01.html,0,125,0,-29,John Barrett,3.3,1986,14,0,65,60
11,0,2,25,,0.3,0.6,1,,4,D,0.9,7,DET,/players/l/leaviji01.html,0,26,1,-23,Jim Leavins,3.2,1986,13,0,37,63
10,0,0,29,,0.1,1.0,0,,4,D,1.1,6,DET,/players/m/mcewemi01.html,0,16,0,-8,Mike McEwen,0.0,1986,10,0,29,82
7,0,1,30,,0.4,0.3,0,,5,D,0.7,2,DET,/players/o/oconnmi01.html,0,16,0,-6,Mike O'Connell,2.6,1986,8,1,13,38
4,0,2,27,,-0.3,0.1,2,,0,C,-0.1,3,DET,/players/c/carrobi01.html,1,11,0,-8,Billy Carroll,15.4,1986,6,0,21,13
6,0,0,31,,-0.3,1.3,0,,0,D,1.0,6,DET,/players/s/snepsha01.html,0,75,0,-7,Harold Snepsts,0.0,1986,6,0,35,12
3,0,2,21,,-0.8,0.2,2,,0,RW,-0.6,3,DET,/players/l/lambela01.html,0,130,0,-11,Lane Lambert,6.3,1986,5,0,34,32
3,0,2,24,,0.1,0.1,0,,0,RW,0.2,3,DET,/players/s/shedddo01.html,0,2,2,-1,Doug Shedden,6.1,1986,5,0,11,33
5,0,0,25,,0.1,0.2,0,,1,D,0.3,3,DET,/players/v/veitcda01.html,1,2,0,-9,Darren Veitch,0.0,1986,5,0,13,22
2,0,1,26,,-0.3,0.5,1,,0,D,0.2,2,DET,/players/r/richmst01.html,0,82,0,-18,Steve Richmond,5.6,1986,3,0,29,18
3,0,0,24,,-0.2,0.6,0,,0,D,0.4,2,DET,/players/f/fridati01.html,1,6,0,-9,Tim Friday,0.0,1986,3,0,23,13
1,0,1,25,,0.1,0.1,1,,0,C,0.2,1,DET,/players/s/speerte01.html,0,0,0,2,Ted Speers,16.7,1986,2,0,4,6
2,0,0,26,,-0.5,0.0,0,,0,C,-0.6,2,DET,/players/m/merkogl01.html,0,0,0,-12,Glenn Merkosky,0.0,1986,2,0,17,18
2,0,0,24,,0.0,0.0,0,,0,G,4.3,0,DET,/players/s/stefagr01.html,0,23,0,0,Greg Stefan,,1986,2,0,37,0
0,0,1,19,,-0.1,0.1,0,,0,C,0.0,0,DET,/players/b/burrsh01.html,0,4,1,1,Shawn Burr,16.7,1986,1,0,5,6
0,0,1,31,,0.0,0.0,1,,0,RW,0.1,0,DET,/players/j/johnsed02.html,0,2,0,0,Eddie Johnstone,33.3,1986,1,0,3,3
1,0,0,23,,-0.1,0.0,0,,0,C,-0.1,1,DET,/players/e/eakinbr01.html,0,0,0,-4,Bruce Eakin,0.0,1986,1,0,4,1
1,0,0,32,,0.0,0.0,0,,0,G,0.5,0,DET,/players/m/mioed01.html,0,17,0,0,Eddie Mio,,1986,1,0,18,0
1,0,0,23,,-0.1,0.0,0,,0,RW,-0.1,1,DET,/players/s/staszra01.html,0,7,0,-3,Ray Staszak,0.0,1986,1,0,4,5
1,0,0,22,,-0.2,0.2,0,,0,D,0.0,1,DET,/players/z/zombori01.html,0,16,0,-10,Rick Zombo,0.0,1986,1,0,14,8
0,0,0,19,,-0.1,-0.1,0,,0,D,-0.2,0,DET,/players/h/houdado01.html,0,4,0,-7,Doug Houda,0.0,1986,0,0,6,5
0,0,0,23,,0.0,0.0,0,,0,G,2.4,0,DET,/players/l/laforma01.html,0,23,0,0,Mark LaForest,,1986,0,0,28,0
0,0,0,25,,-0.2,0.0,0,,0,LW,-0.2,0,DET,/players/m/mcraeba01.html,0,5,0,-4,Basil McRae,0.0,1986,0,0,4,3
0,0,0,29,,-0.3,0.4,0,,0,D,0.1,0,DET,/players/m/melroba01.html,0,70,0,-6,Barry Melrose,0.0,1986,0,0,14,2
0,0,0,24,,0.0,0.0,0,,0,G,1.2,0,DET,/players/m/micalco01.html,0,8,0,0,Corrado Micalef,,1986,0,0,11,0
0,0,0,20,,0.0,0.0,0,,0,G,0.0,0,DET,/players/p/puseych01.html,0,0,0,0,Chris Pusey,,1986,0,0,1,0
