assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
79,6,58,27,,11.1,1.8,38,,28,C,13.0,49,DET,/players/y/yzermst01.html,2,44,13,33,Steve Yzerman,18.9,1993,137,7,84,307
56,8,41,32,,7.0,1.2,20,,23,RW,8.2,33,DET,/players/c/ciccadi01.html,0,81,21,12,Dino Ciccarelli,20.5,1993,97,0,82,200
53,3,34,23,,6.1,1.7,17,,18,C,7.8,30,DET,/players/f/fedorse01.html,5,72,13,33,Sergei Fedorov,15.7,1993,87,4,73,217
34,1,32,26,,4.5,0.9,22,,18,RW,5.5,16,DET,/players/s/sheppra01.html,0,29,10,7,Ray Sheppard,17.5,1993,66,0,70,183
28,8,34,26,,4.0,1.4,28,,5,LW,5.4,22,DET,/players/y/ysebapa01.html,1,42,3,19,Paul Ysebaert,18.3,1993,62,3,80,186
50,1,12,25,,3.8,4.4,6,,27,D,8.2,21,DET,/players/c/chiasst01.html,2,155,6,14,Steve Chiasson,5.3,1993,62,0,79,227
26,4,25,24,,3.6,0.5,12,,13,C,4.1,13,DET,/players/c/carsoji01.html,0,18,13,0,Jimmy Carson,23.1,1993,51,0,52,108
26,5,18,23,,1.8,1.2,13,,4,LW,3.0,22,DET,/players/d/drakeda01.html,0,93,3,15,Dallas Drake,20.2,1993,44,2,72,89
29,3,14,27,,1.1,0.6,8,,8,RW,1.7,21,DET,/players/p/probebo01.html,0,292,6,-9,Bob Probert,10.9,1993,43,0,80,128
34,2,7,22,,1.8,4.3,4,,17,D,6.1,13,DET,/players/l/lidstni01.html,4,28,3,7,Nicklas Lidstrom,4.5,1993,41,0,84,156
31,0,9,23,,1.9,4.3,4,,10,D,6.2,21,DET,/players/r/racinyv01.html,0,80,5,10,Yves Racine,5.5,1993,40,0,80,163
25,2,10,26,,0.2,1.3,8,,0,LW,1.6,19,DET,/players/b/burrsh01.html,6,74,1,18,Shawn Burr,10.1,1993,35,1,80,99
31,0,3,37,,1.5,4.0,0,,17,D,5.5,14,DET,/players/h/howema02.html,0,22,3,22,Mark Howe,4.2,1993,34,0,60,72
17,2,15,21,,0.7,0.6,10,,4,C,1.3,13,DET,/players/p/primeke02.html,0,152,4,-6,Keith Primeau,20.0,1993,32,1,73,75
11,2,19,23,,1.0,0.7,18,,0,C,1.7,11,DET,/players/k/kennesh01.html,0,46,1,-1,Sheldon Kennedy,17.3,1993,30,0,68,110
20,0,10,29,,0.4,1.3,10,,1,LW,1.6,19,DET,/players/g/gallage01.html,0,188,0,20,Gerard Gallant,12.3,1993,30,0,67,81
26,0,4,31,,1.9,1.8,1,,18,D,3.7,8,DET,/players/c/coffepa01.html,0,27,3,7,Paul Coffey,5.6,1993,30,0,30,72
17,0,5,25,,0.3,5.0,5,,1,D,5.3,16,DET,/players/k/konstvl01.html,0,137,0,22,Vladimir Konstantinov,5.9,1993,22,0,82,85
17,0,4,21,,-0.1,0.5,4,,0,C,0.4,17,DET,/players/s/sillimi01.html,0,16,0,0,Mike Sillinger,8.5,1993,21,0,51,47
14,0,1,33,,-0.1,4.0,0,,5,D,3.9,9,DET,/players/m/mccribr01.html,0,71,1,21,Brad McCrimmon,1.9,1993,15,0,60,53
6,0,6,33,,0.6,0.1,2,,3,LW,0.7,3,DET,/players/o/ogrodjo01.html,0,2,4,-2,John Ogrodnick,24.0,1993,12,0,19,25
6,0,2,23,,-0.1,0.4,2,,0,RW,0.3,6,DET,/players/h/hilleji01.html,0,19,0,7,Jim Hiller,8.3,1993,8,0,21,24
1,0,4,20,,0.0,0.2,4,,0,C,0.2,1,DET,/players/k/kozlovy01.html,0,14,0,-1,Vyacheslav Kozlov,15.4,1993,5,0,17,26
4,0,0,24,,0.0,0.0,0,,0,G,10.7,0,DET,/players/c/cheveti01.html,0,4,0,0,Tim Cheveldae,,1993,4,0,67,0
1,0,1,22,,0.0,0.1,1,,0,RW,0.0,1,DET,/players/c/cummiji01.html,0,58,0,0,Jim Cummins,20.0,1993,2,0,7,5
0,0,1,24,,0.0,0.0,1,,0,C,0.0,0,DET,/players/t/tancich01.html,0,2,0,-2,Chris Tancill,33.3,1993,1,0,4,3
1,0,0,31,,-0.1,0.3,0,,0,D,0.3,1,DET,/players/k/konrost01.html,0,4,0,1,Steve Konroyd,0.0,1993,1,0,6,4
1,0,0,23,,-0.1,0.5,0,,0,D,0.4,1,DET,/players/v/vialde01.html,0,20,0,1,Dennis Vial,0.0,1993,1,0,9,5
0,0,0,28,,-0.1,0.2,0,,0,D,0.1,0,DET,/players/d/dollabo01.html,0,2,0,-1,Bobby Dollas,0.0,1993,0,0,6,5
0,0,0,23,,-0.2,0.5,0,,0,D,0.3,0,DET,/players/k/kruppgo01.html,0,20,0,1,Gord Kruppke,0.0,1993,0,0,10,7
0,0,0,19,,-0.1,0.0,0,,0,RW,-0.1,0,DET,/players/l/lapoima01.html,0,0,0,-2,Martin Lapointe,0.0,1993,0,0,3,2
0,0,0,26,,0.0,0.0,0,,0,G,2.5,0,DET,/players/r/riendvi01.html,0,2,0,0,Vincent Riendeau,,1993,0,0,22,0
0,0,0,22,,0.0,0.1,0,,0,D,0.1,0,DET,/players/y/yorkja01.html,0,0,0,0,Jason York,0.0,1993,0,0,2,1
