shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
15.4,1987-88,2,4,,0,13,1,2,7,5,CGY,2,30,0,NHL,0,,9,7,[],0
15.0,1988-89,26,19,,0,147,13,16,19,32,CGY,22,31,2,NHL,0,,70,54,[],6
12.5,1989-90,31,15,,0,96,3,12,10,18,CGY,12,32,3,NHL,0,,64,30,[],0
9.1,1990-91,17,13,,0,66,4,4,-6,17,TOT,6,33,0,NHL,1,,51,23,[],1
0.0,1990-91,4,3,,0,8,0,0,-4,3,CGY,0,33,0,NHL,0,,14,3,[],0
10.3,1990-91,13,10,,0,58,4,4,-2,14,PIT,6,33,0,NHL,1,,37,20,[],1
5.9,1991-92,16,13,,0,51,0,3,4,13,PIT,3,34,1,NHL,0,,56,16,[],0
