pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Boston Jr. Bruins,21,0,36,EmJHL,40,2010-11,14,15
4,USA YOG,4,-2,6,YOG,6,2011-12,15,2
36,Boston Jr. Bruins,47,0,86,EmJHL,36,2011-12,15,39
0,Boston Jr. Bruins,0,0,0,EJHL,3,2011-12,15,0
16,U.S. National U17 Team,15,0,34,USDP,36,2012-13,16,19
14,USNTDP Juniors,14,-12,27,USHL,35,2012-13,16,13
6,USA U18,1,3,2,WJC-18,7,2012-13,16,1
2,USA U17,0,0,3,WHC-17,5,2012-13,16,3
14,U.S. National U18 Team,8,0,18,USDP,22,2012-13,16,10
20,USNTDP Juniors,25,20,45,USHL,24,2013-14,17,20
0,USA U20,4,1,5,WJC-20,5,2013-14,17,1
2,USA U18,5,6,10,WJC-18,7,2013-14,17,5
28,U.S. National U18 Team,49,0,87,USDP,53,2013-14,17,38
6,USA U20,3,-3,4,WJC-20,5,2014-15,18,1
8,USA,5,2,7,WC,10,2014-15,18,2
28,Boston Univ.,45,51,71,NCAA,40,2014-15,18,26
0,Team North America,1,0,2,WCup,3,2016-17,20,1
