playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.538,CBH,10,23,6,7,0,,1982-83,NHL,47,104,13,.650,80
0,.400,CBH,8,42,3,2,0,,1983-84,NHL,30,68,5,.425,80
0,0,CBH,3,28,0,0,0,,1984-85,NHL,22,47,,.443,53
