playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,TBL,0,33,0,0,14,,2008-09,NHL,19,52,,.394,66
0,0,TBL,0,36,0,0,12,,2009-10,NHL,34,80,,.488,82
0,0,ARI,0,0,0,0,0,,2017-18,NHL,0,0,0,0,0
