playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,STL,4,7,0,0,0,,2003-04,NHL,10,24,,.571,21
0,0,STL,0,46,0,0,15,,2005-06,NHL,21,57,,.348,82
0,0,STL,0,17,0,0,4,,2006-07,NHL,7,18,,.321,28
