playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.250,MTM,5,16,3,1,0,,1929-30,NHL,23,51,4,.580,44
0,0,MTM,5,13,0,0,0,,1930-31,NHL,14,33,,.516,32
