playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.250,WIN,14,33,3,1,0,,1981-82,NHL,33,80,4,.500,80
0,.000,WIN,8,39,3,0,0,,1982-83,NHL,33,74,3,.463,80
0,0,WIN,2,13,0,0,0,,1983-84,NHL,6,14,,.333,21
0,.000,VAN,13,44,3,0,0,,1985-86,NHL,23,59,3,.369,80
0,0,VAN,8,43,0,0,0,,1986-87,NHL,29,66,,.413,80
0,0,TOR,10,37,0,0,0,,1990-91,NHL,22,54,,.391,69
0,0,TOR,7,43,0,0,0,,1991-92,NHL,30,67,,.419,80
