playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.750,MTL,7,33,5,15,0,Stanley Cup Champions,1985-86,NHL,40,87,20,.544,80
0,.588,MTL,10,29,7,10,0,,1986-87,NHL,41,92,17,.575,80
0,.455,MTL,13,22,6,5,0,,1987-88,NHL,45,103,11,.644,80
0,0,QUE,5,26,0,0,0,,1988-89,NHL,16,37,,.394,47
