playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
2,.500,MTL,2,14,1,1,0,,1926-27,NHL,28,58,4,.659,44
1,.250,MTL,7,11,1,0,0,,1927-28,NHL,26,59,2,.670,44
0,.000,MTL,15,7,3,0,0,,1928-29,NHL,22,59,3,.670,44
1,.917,MTL,9,14,0,5,0,Stanley Cup Champions,1929-30,NHL,21,51,6,.580,44
0,.600,MTL,8,10,4,6,0,Stanley Cup Champions,1930-31,NHL,26,60,10,.682,44
0,.250,MTL,7,16,3,1,0,,1931-32,NHL,25,57,4,.594,48
0,.400,MTL,6,18,3,2,0,,1936-37,NHL,24,54,5,.563,48
0,.333,MTL,13,17,2,1,0,,1937-38,NHL,18,49,3,.510,48
0,0,MTL,6,18,0,0,0,,1938-39,NHL,6,18,,.300,30
