playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,STL,6,11,0,0,0,,1977-78,NHL,9,24,,.462,26
0,0,STL,12,50,0,0,0,,1978-79,NHL,18,48,,.300,80
0,0,STL,3,14,0,0,0,,1979-80,NHL,7,17,,.354,24
0,.250,STL,12,21,3,1,0,,1982-83,NHL,15,42,4,.438,48
